filer_cik,filer_name,filing_date,entity_cik,entity_name,entity_ticker,mention_count,relationships
0001390705,"Uplift Nutrition, Inc.",2010-12-31,320193,"Apple Inc.",AAPL,2,mentioned
0001390705,"Uplift Nutrition, Inc.",2010-12-31,886163,"LIGAND PHARMACEUTICALS INC",LGND,1,acquisition
0000918543,"CASTLE GROUP INC",2010-12-31,1337298,"FutureFuel Corp.",FF,1,mentioned
0000831355,"LKA INTERNATIONAL INC /DE/",2010-12-31,737468,"WASHINGTON TRUST BANCORP INC",WASH,1,partner
0001103090,"REFLECT SCIENTIFIC INC",2010-12-31,1103090,"REFLECT SCIENTIFIC, INC.",RSCF,2,mentioned
0000314197,"ERC ENERGY RECOVERY CORP",2010-12-31,1421517,"Energy Recovery, Inc.",ERII,1,mentioned
0001062506,"ATLANTICA INC",2010-12-31,1062506,"ATLANTICA INC",ALDA,2,mentioned
0001074909,"WIZZARD SOFTWARE CORP /CO",2010-12-31,1018724,"AMAZON COM INC",AMZN,1,mentioned
0001074909,"WIZZARD SOFTWARE CORP /CO",2010-12-31,320193,"Apple Inc.",AAPL,1,mentioned
0001074909,"WIZZARD SOFTWARE CORP /CO",2010-12-31,1022321,"GENESIS ENERGY LP",GEL,1,mentioned
0001365388,"Gulf & Orient Steamship Company, Ltd.",2010-12-31,1018724,"AMAZON COM INC",AMZN,1,acquisition
0000876134,"TGFIN HOLDINGS INC",2010-12-31,320193,"Apple Inc.",AAPL,1,acquisition
0001299864,"LYFE Communications, Inc.",2010-12-31,1326801,"Meta Platforms, Inc.",META,2,mentioned,customer
0001299864,"LYFE Communications, Inc.",2010-12-31,2002038,"Legato Merger Corp. III",LEGT,1,customer
0001122020,"PCS EDVENTURES COM INC",2011-03-31,1328581,"BOISE CASCADE Co",BCC,1,mentioned
0001497246,"Bullion Monarch Mining, Inc. (NEW)",2011-04-30,1018724,"AMAZON COM INC",AMZN,2,mentioned
0001168325,"ZALDIVA INC",2011-09-30,50863,"INTEL CORP",INTC,1,mentioned
0001367311,"MCT HOLDING CORP",2011-12-31,706698,"UTAH MEDICAL PRODUCTS INC",UTMD,1,affiliate
0001390705,"Uplift Nutrition, Inc.",2011-12-31,320193,"Apple Inc.",AAPL,2,mentioned
0001390705,"Uplift Nutrition, Inc.",2011-12-31,886163,"LIGAND PHARMACEUTICALS INC",LGND,1,acquisition
0001085254,"HII Technologies, Inc.",2011-12-31,45012,"HALLIBURTON CO",HAL,1,mentioned
0001085254,"HII Technologies, Inc.",2011-12-31,32604,"EMERSON ELECTRIC CO",EMR,1,customer
0001085254,"HII Technologies, Inc.",2011-12-31,88205,"SPX Technologies, Inc.",SPXC,1,customer
0001062506,"ATLANTICA INC",2011-12-31,1062506,"ATLANTICA INC",ALDA,2,mentioned
0001027235,"REALGOLD INTERNATIONAL INC",2011-12-31,1022321,"GENESIS ENERGY LP",GEL,1,mentioned
0001103090,"REFLECT SCIENTIFIC INC",2011-12-31,1103090,"REFLECT SCIENTIFIC, INC.",RSCF,2,mentioned
0000314197,"ERC ENERGY RECOVERY CORP",2011-12-31,1421517,"Energy Recovery, Inc.",ERII,1,mentioned
0000831355,"LKA INTERNATIONAL INC /DE/",2011-12-31,737468,"WASHINGTON TRUST BANCORP INC",WASH,1,partner
0000831355,"LKA INTERNATIONAL INC /DE/",2011-12-31,886986,"TECK RESOURCES LTD",TECK,1,supplier
0000918543,"CASTLE GROUP INC",2011-12-31,1337298,"FutureFuel Corp.",FF,1,affiliate
0001074909,"WIZZARD SOFTWARE CORP /CO",2011-12-31,1018724,"AMAZON COM INC",AMZN,1,mentioned
0001074909,"WIZZARD SOFTWARE CORP /CO",2011-12-31,320193,"Apple Inc.",AAPL,1,mentioned
0001074909,"WIZZARD SOFTWARE CORP /CO",2011-12-31,1022321,"GENESIS ENERGY LP",GEL,1,mentioned
0000925660,"FLEXPOINT SENSOR SYSTEMS INC",2011-12-31,37996,"FORD MOTOR CO",F-PB,1,supplier
0000876134,"TGFIN HOLDINGS INC",2011-12-31,320193,"Apple Inc.",AAPL,1,acquisition
0001299864,"LYFE Communications, Inc.",2011-12-31,1326801,"Meta Platforms, Inc.",META,2,mentioned,customer
0001122020,"PCS EDVENTURES COM INC",2012-03-31,1328581,"BOISE CASCADE Co",BCC,1,mentioned
0001074909,"FAB Universal Corp.",2012-12-31,39092,"FRIEDMAN INDUSTRIES INC",FRD,2,mentioned,supplier-dependency
0001074909,"FAB Universal Corp.",2012-12-31,1018724,"AMAZON COM INC",AMZN,1,mentioned
0001074909,"FAB Universal Corp.",2012-12-31,320193,"Apple Inc.",AAPL,1,mentioned
0000314197,"ERC ENERGY RECOVERY CORP",2012-12-31,1421517,"Energy Recovery, Inc.",ERII,1,mentioned
0001171838,"Sundance Strategies, Inc.",2013-03-31,1171838,"Sundance Strategies, Inc.",SUND,3,affiliate,mentioned
0001171838,"Sundance Strategies, Inc.",2013-03-31,789019,"MICROSOFT CORP",MSFT,1,acquisition
0000314197,"ERC ENERGY RECOVERY CORP",2013-12-31,1421517,"Energy Recovery, Inc.",ERII,1,mentioned
0000830483,"Oak Ridge Energy Technologies, Inc.",2013-12-31,1094517,"TOYOTA MOTOR CORP/",TOYOF,1,competitor
0001341843,"POLYMEDIX INC",2009-12-31,37996,"FORD MOTOR CO",F-PB,1,contract
0001440476,"SMSA Palestine Acquistion Corp.",2009-12-31,1849466,"Texas Community Bancshares, Inc.",TCBS,1,partner
0001375685,"BTHC X INC",2009-12-31,1849466,"Texas Community Bancshares, Inc.",TCBS,2,mentioned
0001402159,"CHINA PROSPEROUS CLEAN ENERGY Corp",2009-12-31,1398659,"Genpact LTD",G,1,customer
0000105744,"New Concept Energy, Inc.",2009-12-31,1570843,"Greenbriar Sustainable Living Inc.",GEBRF,1,acquisition
0000105744,"New Concept Energy, Inc.",2009-12-31,105744,"New Concept Energy, Inc.",GBR,1,mentioned
0000912844,"Small Cap Strategies Inc",2009-12-31,1965615,"MAGNA MINING INC.",MGMNF,1,mentioned
0000714256,"WOUND MANAGEMENT TECHNOLOGIES, INC.",2009-12-31,1839154,"Nevada King Gold Corp.",NKGFF,1,mentioned
0001094788,"Integrative Health Technologies, Inc.",2009-12-31,1326801,"Meta Platforms, Inc.",META,1,mentioned
0001405646,"BTHC XIV, Inc.",2010-12-31,1849466,"Texas Community Bancshares, Inc.",TCBS,1,acquisition
0000065759,"MICROPAC INDUSTRIES INC",2010-11-30,936468,"LOCKHEED MARTIN CORP",LMT,1,customer-concentration
0000065759,"MICROPAC INDUSTRIES INC",2010-11-30,97476,"TEXAS INSTRUMENTS INC",TXN,1,acquisition
0000065759,"MICROPAC INDUSTRIES INC",2010-11-30,12927,"BOEING CO",BA,1,customer-concentration
0001106644,"CHINA PHARMA HOLDINGS, INC.",2010-12-31,1106644,"CHINA PHARMA HOLDINGS, INC.",CPHI,1,affiliate
0001495900,"SMSA Humble Acquisition Corp",2010-12-31,1849466,"Texas Community Bancshares, Inc.",TCBS,1,partner
0001495899,"SMSA Katy Acquisition Corp",2010-12-31,1849466,"Texas Community Bancshares, Inc.",TCBS,1,partner
0001495898,"SMSA Treemont Acquisition Corp",2010-12-31,1849466,"Texas Community Bancshares, Inc.",TCBS,2,partner
0001363343,"Marketing Acquisition Corp",2010-12-31,1849466,"Texas Community Bancshares, Inc.",TCBS,1,partner
0001375685,"BTHC X INC",2010-12-31,1849466,"Texas Community Bancshares, Inc.",TCBS,2,mentioned
0000105744,"New Concept Energy, Inc.",2010-12-31,1570843,"Greenbriar Sustainable Living Inc.",GEBRF,1,acquisition
0000105744,"New Concept Energy, Inc.",2010-12-31,105744,"New Concept Energy, Inc.",GBR,1,mentioned
0001269022,"ATOMIC PAINTBALL INC",2010-12-31,858877,"CISCO SYSTEMS, INC.",CSCO,1,mentioned
0001446801,"International Paintball Association, Inc.",2010-12-31,1737339,"Aurora Mobile Ltd",JG,1,mentioned
0000912844,"LOS ANGELES SYNDICATE OF TECHNOLOGY, INC.",2010-12-31,1965615,"MAGNA MINING INC.",MGMNF,1,investment
0001412090,"BTHC XV, Inc.",2010-12-31,1849466,"Texas Community Bancshares, Inc.",TCBS,2,acquisition,partner
0001066551,"SUN RIVER ENERGY, INC",2011-04-30,37996,"FORD MOTOR CO",F-PB,1,acquisition
0000065759,"MICROPAC INDUSTRIES INC",2011-11-30,936468,"LOCKHEED MARTIN CORP",LMT,1,customer-concentration
0000065759,"MICROPAC INDUSTRIES INC",2011-11-30,97476,"TEXAS INSTRUMENTS INC",TXN,1,acquisition
0000065759,"MICROPAC INDUSTRIES INC",2011-11-30,12927,"BOEING CO",BA,1,customer-concentration
0001106644,"CHINA PHARMA HOLDINGS, INC.",2011-12-31,1106644,"CHINA PHARMA HOLDINGS, INC.",CPHI,1,affiliate
0001495900,"SMSA Humble Acquisition Corp",2011-12-31,1849466,"Texas Community Bancshares, Inc.",TCBS,3,partner
0001517112,"SMSA DALLAS ACQUISITION CORP.",2011-12-31,1849466,"Texas Community Bancshares, Inc.",TCBS,3,partner
0001495899,"SMSA Katy Acquisition Corp",2011-12-31,1849466,"Texas Community Bancshares, Inc.",TCBS,3,partner
0001512693,"SMSA KERRVILLE ACQUISITION CORP.",2011-12-31,789019,"MICROSOFT CORP",MSFT,2,mentioned
0001512693,"SMSA KERRVILLE ACQUISITION CORP.",2011-12-31,1849466,"Texas Community Bancshares, Inc.",TCBS,2,partner
0001405646,"BTHC XIV, Inc.",2011-12-31,1849466,"Texas Community Bancshares, Inc.",TCBS,2,acquisition
0001363343,"Marketing Acquisition Corp",2011-12-31,1849466,"Texas Community Bancshares, Inc.",TCBS,1,partner
0001437517,"ADVANCED CREDIT TECHNOLOGIES INC",2011-12-31,320193,"Apple Inc.",AAPL,1,mentioned
0000726516,"FIRST EQUITY PROPERTIES INC",2011-12-31,1849466,"Texas Community Bancshares, Inc.",TCBS,1,partner
0000949961,"INCOME OPPORTUNITY REALTY INVESTORS INC /TX/",2011-12-31,831001,"CITIGROUP INC",C-PN,2,mentioned,affiliate
0000105744,"New Concept Energy, Inc.",2011-12-31,1570843,"Greenbriar Sustainable Living Inc.",GEBRF,2,mentioned,acquisition
0000105744,"New Concept Energy, Inc.",2011-12-31,105744,"New Concept Energy, Inc.",GBR,1,supplier
0001334126,"Guitammer Co",2011-12-31,1018724,"AMAZON COM INC",AMZN,3,mentioned,customer-concentration
0001334126,"Guitammer Co",2011-12-31,1583708,"SentinelOne, Inc.",S,1,mentioned
0001334126,"Guitammer Co",2011-12-31,39092,"FRIEDMAN INDUSTRIES INC",FRD,1,mentioned
0000078311,"SWORDFISH FINANCIAL, INC.",2011-12-31,1849466,"Texas Community Bancshares, Inc.",TCBS,1,acquisition
0001310291,"SMARTPAY EXPRESS, INC.",2011-12-31,2082876,"Foshan Haitian Flavouring & Food Co Ltd./ADR",FHFFY,2,mentioned,acquisition
0000830741,"VHGI HOLDINGS, INC.",2011-12-31,1095073,"EVEREST GROUP, LTD.",EG,1,affiliate
0001066551,"SUN RIVER ENERGY, INC",2012-06-30,37996,"FORD MOTOR CO",F-PB,2,supplier
0001423357,"BEAMZ INTERACTIVE INC",2012-06-30,1018724,"AMAZON COM INC",AMZN,1,affiliate
0001423357,"BEAMZ INTERACTIVE INC",2012-06-30,789019,"MICROSOFT CORP",MSFT,1,mentioned
0001418196,"DYM ENERGY Corp",2012-08-31,1849466,"Texas Community Bancshares, Inc.",TCBS,2,partner
0000065759,"MICROPAC INDUSTRIES INC",2012-11-30,936468,"LOCKHEED MARTIN CORP",LMT,1,customer-concentration
0000065759,"MICROPAC INDUSTRIES INC",2012-11-30,97476,"TEXAS INSTRUMENTS INC",TXN,1,acquisition
0000065759,"MICROPAC INDUSTRIES INC",2012-11-30,12927,"BOEING CO",BA,1,customer-concentration
0001495900,"SMSA Humble Acquisition Corp",2012-12-31,1849466,"Texas Community Bancshares, Inc.",TCBS,2,partner
0001106644,"CHINA PHARMA HOLDINGS, INC.",2012-12-31,1106644,"CHINA PHARMA HOLDINGS, INC.",CPHI,1,affiliate
0001517112,"SMSA DALLAS ACQUISITION CORP.",2012-12-31,1849466,"Texas Community Bancshares, Inc.",TCBS,1,partner
0001495899,"SMSA Katy Acquisition Corp",2012-12-31,1849466,"Texas Community Bancshares, Inc.",TCBS,1,partner
0000726516,"FIRST EQUITY PROPERTIES INC",2012-12-31,1849466,"Texas Community Bancshares, Inc.",TCBS,1,partner
0000105744,"New Concept Energy, Inc.",2012-12-31,1570843,"Greenbriar Sustainable Living Inc.",GEBRF,1,acquisition
0000105744,"New Concept Energy, Inc.",2012-12-31,105744,"New Concept Energy, Inc.",GBR,1,mentioned
0000733590,"TRANSCONTINENTAL REALTY INVESTORS INC",2012-12-31,831001,"CITIGROUP INC",C-PN,1,mentioned
0000733590,"TRANSCONTINENTAL REALTY INVESTORS INC",2012-12-31,733590,"TRANSCONTINENTAL REALTY INVESTORS INC",TCI,1,investment
0001102238,"AMERICAN REALTY INVESTORS INC",2012-12-31,1102238,"AMERICAN REALTY INVESTORS INC",ARL,1,investment
0001437517,"ADVANCED CREDIT TECHNOLOGIES INC",2012-12-31,320193,"Apple Inc.",AAPL,3,mentioned
0000949961,"INCOME OPPORTUNITY REALTY INVESTORS INC /TX/",2012-12-31,831001,"CITIGROUP INC",C-PN,1,mentioned
0000054424,"X-CHANGE CORP",2012-12-31,1849466,"Texas Community Bancshares, Inc.",TCBS,1,partner
0000054424,"X-CHANGE CORP",2012-12-31,1471420,"Columbia Seligman Premium Technology Growth Fund, Inc.",STK,1,contract
0000054424,"X-CHANGE CORP",2012-12-31,1022321,"GENESIS ENERGY LP",GEL,1,acquisition
0000814920,"TEXSTAR OIL Corp",2012-12-31,1821424,"Ucommune International Ltd",UK,1,mentioned
0000078311,"SWORDFISH FINANCIAL, INC.",2012-12-31,320193,"Apple Inc.",AAPL,2,license
0000078311,"SWORDFISH FINANCIAL, INC.",2012-12-31,1094517,"TOYOTA MOTOR CORP/",TOYOF,1,customer
0001423357,"BEAMZ INTERACTIVE INC",2013-06-30,1018724,"AMAZON COM INC",AMZN,1,affiliate
0001423357,"BEAMZ INTERACTIVE INC",2013-06-30,320193,"Apple Inc.",AAPL,1,mentioned
0000065759,"MICROPAC INDUSTRIES INC",2013-11-30,936468,"LOCKHEED MARTIN CORP",LMT,1,customer-concentration
0000065759,"MICROPAC INDUSTRIES INC",2013-11-30,97476,"TEXAS INSTRUMENTS INC",TXN,1,acquisition
0000065759,"MICROPAC INDUSTRIES INC",2013-11-30,12927,"BOEING CO",BA,1,customer-concentration
0001106644,"CHINA PHARMA HOLDINGS, INC.",2013-12-31,1106644,"CHINA PHARMA HOLDINGS, INC.",CPHI,1,affiliate
0000105744,"New Concept Energy, Inc.",2013-12-31,1570843,"Greenbriar Sustainable Living Inc.",GEBRF,1,acquisition
0000105744,"New Concept Energy, Inc.",2013-12-31,105744,"New Concept Energy, Inc.",GBR,1,mentioned
0001102238,"AMERICAN REALTY INVESTORS INC",2013-12-31,1102238,"AMERICAN REALTY INVESTORS INC",ARL,2,investment
0000733590,"TRANSCONTINENTAL REALTY INVESTORS INC",2013-12-31,733590,"TRANSCONTINENTAL REALTY INVESTORS INC",TCI,6,investment
0000733590,"TRANSCONTINENTAL REALTY INVESTORS INC",2013-12-31,831001,"CITIGROUP INC",C-PN,1,mentioned
0000726516,"FIRST EQUITY PROPERTIES INC",2013-12-31,1849466,"Texas Community Bancshares, Inc.",TCBS,1,partner
0000814920,"TEXSTAR OIL Corp",2013-12-31,1821424,"Ucommune International Ltd",UK,1,mentioned
0001338929,"Premiere Opportunities Group, Inc.",2013-12-31,1977837,"MADE IN USA INC.",ALXY,1,affiliate
0001394638,"B2 HEALTH, INC.",2009-09-30,1737339,"Aurora Mobile Ltd",JG,1,mentioned
0000793171,"VITRO DIAGNOSTICS INC",2009-10-31,1737339,"Aurora Mobile Ltd",JG,1,mentioned
0001443062,"BIOMEDICAL TECHNOLOGY SOLUTIONS HOLDINGS INC",2009-12-31,1737339,"Aurora Mobile Ltd",JG,1,mentioned
0001443062,"BIOMEDICAL TECHNOLOGY SOLUTIONS HOLDINGS INC",2009-12-31,1000228,"HENRY SCHEIN INC",HSIC,1,supplier
0000793171,"VITRO DIAGNOSTICS INC",2010-10-31,1737339,"Aurora Mobile Ltd",JG,1,mentioned
0000793171,"VITRO DIAGNOSTICS INC",2011-10-31,1737339,"Aurora Mobile Ltd",JG,1,mentioned
0000727346,"GLOBAL CASINOS INC",2012-06-30,1861795,"Definitive Healthcare Corp.",DH,1,acquisition
0001403792,"ARROGENE, INC",2012-10-31,1381197,"Interactive Brokers Group, Inc.",IBKR,1,customer
0001059562,"LMI AEROSPACE INC",2009-12-31,12927,"BOEING CO",BA,18,contract,mentioned,customer,major-customer,customer-concentration,supplier
0001059562,"LMI AEROSPACE INC",2009-12-31,936468,"LOCKHEED MARTIN CORP",LMT,6,contract,mentioned,customer,supplier
0001059562,"LMI AEROSPACE INC",2009-12-31,1364885,"Spirit AeroSystems Holdings, Inc.",SPR,1,contract
0001059562,"LMI AEROSPACE INC",2009-12-31,2079706,"Mitsubishi Gas Chemical Company, Inc./ADR",MBGCF,1,mentioned
0001011657,"TITANIUM METALS CORP",2009-12-31,12927,"BOEING CO",BA,16,contract,customer,mentioned,major-customer,supplier,customer-concentration
0001086670,"BELLAVISTA CAPITAL INC",2009-09-30,320193,"Apple Inc.",AAPL,2,mentioned
0001012569,"Energy Transfer Partners, L.P.",2011-12-31,37996,"FORD MOTOR CO",F-PB,15,mentioned,affiliate,contract,partner,customer
0001012569,"Energy Transfer Partners, L.P.",2011-12-31,1230869,"ASA Gold & Precious Metals Ltd",ASA,3,partner
0001012569,"Energy Transfer Partners, L.P.",2011-12-31,1053092,"CREDIT SUISSE AG",USOI,2,contract
0001012569,"Energy Transfer Partners, L.P.",2011-12-31,1849466,"Texas Community Bancshares, Inc.",TCBS,1,partner
0001012569,"Energy Transfer Partners, L.P.",2011-12-31,1828937,"Finance of America Companies Inc.",FOACW,1,affiliate
0001012569,"Energy Transfer Partners, L.P.",2012-12-31,37996,"FORD MOTOR CO",F-PB,21,mentioned,supplier,equity-stake,contract,joint-venture,customer,partner,affiliate
0001012569,"Energy Transfer Partners, L.P.",2012-12-31,1230869,"ASA Gold & Precious Metals Ltd",ASA,2,partner
0001012569,"Energy Transfer Partners, L.P.",2012-12-31,1828937,"Finance of America Companies Inc.",FOACW,2,affiliate
0001012569,"Energy Transfer Partners, L.P.",2012-12-31,1276187,"Energy Transfer LP",ET,1,mentioned
0001012569,"Energy Transfer Partners, L.P.",2012-12-31,1174169,"ALGONQUIN POWER & UTILITIES CORP.",AQNB,1,contract
0001012569,"Energy Transfer Partners, L.P.",2012-12-31,1849466,"Texas Community Bancshares, Inc.",TCBS,1,partner
0001012569,"Energy Transfer Partners, L.P.",2012-12-31,1692115,"Southwest Gas Holdings, Inc.",SWX,1,mentioned
0001012569,"Energy Transfer Partners, L.P.",2012-12-31,1053092,"CREDIT SUISSE AG",USOI,1,contract
0001012569,"Energy Transfer Partners, L.P.",2013-12-31,37996,"FORD MOTOR CO",F-PB,14,equity-stake,supplier,mentioned,joint-venture,customer,affiliate
0001012569,"Energy Transfer Partners, L.P.",2013-12-31,1230869,"ASA Gold & Precious Metals Ltd",ASA,2,partner
0001012569,"Energy Transfer Partners, L.P.",2013-12-31,1849466,"Texas Community Bancshares, Inc.",TCBS,1,partner
0001012569,"Energy Transfer Partners, L.P.",2013-12-31,1022321,"GENESIS ENERGY LP",GEL,1,joint-venture
0001012569,"Energy Transfer Partners, L.P.",2013-12-31,1174169,"ALGONQUIN POWER & UTILITIES CORP.",AQNB,1,contract
0001012569,"Energy Transfer Partners, L.P.",2013-12-31,1828937,"Finance of America Companies Inc.",FOACW,1,affiliate
0001012569,"Energy Transfer Partners, L.P.",2013-12-31,1053092,"CREDIT SUISSE AG",USOI,1,contract
0001012620,"GENESEE & WYOMING INC",2011-12-31,1190935,"PIMCO CORPORATE & INCOME OPPORTUNITY FUND",PTY,5,joint-venture,mentioned,acquisition,affiliate
0001012620,"GENESEE & WYOMING INC",2011-12-31,89439,"MUELLER INDUSTRIES INC",MLI,1,acquisition
0001012620,"GENESEE & WYOMING INC",2012-12-31,1190935,"PIMCO CORPORATE & INCOME OPPORTUNITY FUND",PTY,6,mentioned,joint-venture,acquisition,affiliate
0001012620,"GENESEE & WYOMING INC",2012-12-31,2079706,"Mitsubishi Gas Chemical Company, Inc./ADR",MBGCF,1,mentioned
0001012620,"GENESEE & WYOMING INC",2013-12-31,1190935,"PIMCO CORPORATE & INCOME OPPORTUNITY FUND",PTY,4,joint-venture,mentioned
0001012620,"GENESEE & WYOMING INC",2013-12-31,2079706,"Mitsubishi Gas Chemical Company, Inc./ADR",MBGCF,1,mentioned
0001012620,"GENESEE & WYOMING INC",2013-12-31,16868,"CANADIAN NATIONAL RAILWAY CO",CNI,1,mentioned
0001012704,"DRIVETIME AUTOMOTIVE GROUP INC",2012-12-31,37996,"FORD MOTOR CO",F-PB,1,mentioned
0001012704,"DRIVETIME AUTOMOTIVE GROUP INC",2012-12-31,1094517,"TOYOTA MOTOR CORP/",TOYOF,1,mentioned
0001012704,"DRIVETIME AUTOMOTIVE GROUP INC",2012-12-31,2079706,"Mitsubishi Gas Chemical Company, Inc./ADR",MBGCF,1,mentioned
0001012704,"DRIVETIME AUTOMOTIVE GROUP INC",2012-12-31,715153,"HONDA MOTOR CO LTD",HMC,1,mentioned
0001012771,"FBL FINANCIAL GROUP INC",2010-12-31,1273813,"ASSURED GUARANTY LTD",AGO,1,mentioned
0001012771,"FBL FINANCIAL GROUP INC",2011-12-31,1273813,"ASSURED GUARANTY LTD",AGO,1,mentioned
0001013462,"ANSYS INC",2012-12-31,789019,"MICROSOFT CORP",MSFT,2,mentioned,supplier
0001013462,"ANSYS INC",2012-12-31,50863,"INTEL CORP",INTC,1,supplier
0001013462,"ANSYS INC",2013-12-31,789019,"MICROSOFT CORP",MSFT,2,mentioned,supplier
0001013462,"ANSYS INC",2013-12-31,50863,"INTEL CORP",INTC,1,supplier
0001013462,"ANSYS INC",2013-12-31,1045810,"NVIDIA CORP",NVDA,1,supplier
0001388410,"Endeavor Power Corp",2009-12-31,320193,"Apple Inc.",AAPL,1,mentioned
0001402328,"Sunshine Biopharma, Inc",2010-12-31,1402328,"Sunshine Biopharma Inc.",SBFMW,2,mentioned
0001402328,"Sunshine Biopharma, Inc",2010-12-31,1737339,"Aurora Mobile Ltd",JG,1,mentioned
0001487782,"Bureau of Fugitive Recovery Inc",2010-12-31,1737339,"Aurora Mobile Ltd",JG,1,mentioned
0001013606,"ENDOLOGIX INC /DE/",2012-12-31,1857853,"Traeger, Inc.",COOK,3,mentioned
0001013606,"ENDOLOGIX INC /DE/",2013-12-31,1857853,"Traeger, Inc.",COOK,3,mentioned
0001123316,"VERMONT PURE HOLDINGS LTD/DE",2009-10-31,1983550,"Trident Digital Tech Holdings Ltd",TDTH,1,mentioned
0001024464,"PARADISE MUSIC & ENTERTAINMENT INC",2008-12-31,40545,"GENERAL ELECTRIC CO",GE,1,mentioned
0001024464,"PARADISE MUSIC & ENTERTAINMENT INC",2008-12-31,1329606,"Clean Energy Technologies, Inc.",CETY,1,supplier
0001354942,"NewCardio, Inc.",2009-12-31,1306965,"Shell plc",RYDAF,2,mentioned
0001354942,"NewCardio, Inc.",2009-12-31,50863,"INTEL CORP",INTC,1,mentioned
0001445635,"Dover Holding Corp",2009-12-31,936468,"LOCKHEED MARTIN CORP",LMT,1,mentioned
0001445635,"Dover Holding Corp",2009-12-31,1965615,"MAGNA MINING INC.",MGMNF,1,mentioned
0001296205,"Zagg INC",2009-12-31,320193,"Apple Inc.",AAPL,3,supplier,mentioned
0001021097,"EMERGENT GROUP INC/NY",2009-12-31,1000228,"HENRY SCHEIN INC",HSIC,1,mentioned
0001046995,"EMAGIN CORP",2009-12-31,51143,"INTERNATIONAL BUSINESS MACHINES CORP",IBM,3,mentioned
0001046995,"EMAGIN CORP",2009-12-31,37996,"FORD MOTOR CO",F-PB,1,mentioned
0001046995,"EMAGIN CORP",2009-12-31,31235,"EASTMAN KODAK CO",KODK,1,license
0001363254,"Pegasi Energy Resources Corporation.",2009-12-31,1849466,"Texas Community Bancshares, Inc.",TCBS,1,partner
0001363254,"Pegasi Energy Resources Corporation.",2009-12-31,1770450,"Xerox Holdings Corp",XRX,1,mentioned
0001022570,"CARDIMA INC",2009-12-31,1932393,"GE HealthCare Technologies Inc.",GEHC,1,mentioned
0001334794,"MARINE GROWTH VENTURES INC",2009-12-31,1737339,"Aurora Mobile Ltd",JG,8,mentioned,affiliate,supplier,contract
0000948426,"COATES INTERNATIONAL LTD \\DE\\",2009-12-31,26172,"CUMMINS INC",CMI,2,supplier
0000948426,"COATES INTERNATIONAL LTD \\DE\\",2009-12-31,18230,"CATERPILLAR INC",CAT,1,competitor
0000948426,"COATES INTERNATIONAL LTD \\DE\\",2009-12-31,1965615,"MAGNA MINING INC.",MGMNF,1,mentioned
0000842695,"aVINCI MEDIA CORP",2009-12-31,50863,"INTEL CORP",INTC,2,supplier,mentioned
0000842695,"aVINCI MEDIA CORP",2009-12-31,320193,"Apple Inc.",AAPL,1,competitor
0000842695,"aVINCI MEDIA CORP",2009-12-31,789019,"MICROSOFT CORP",MSFT,1,supplier
0001437491,"Magnolia Solar Corp",2009-12-31,936468,"LOCKHEED MARTIN CORP",LMT,1,mentioned
0001084415,"HEARTLAND, INC.",2009-12-31,37996,"FORD MOTOR CO",F-PB,1,mentioned
0001417624,"Changda International Holdings, Inc.",2009-12-31,1022321,"GENESIS ENERGY LP",GEL,1,acquisition
0001425287,"Title Starts Online, Inc.",2009-12-31,1318605,"Tesla, Inc.",TSLA,1,competitor
0001392448,"Midas Medici Group Holdings, Inc.",2009-12-31,1270436,"Cohen & Co Inc.",COHN,2,mentioned
0001392448,"Midas Medici Group Holdings, Inc.",2009-12-31,1443646,"Booz Allen Hamilton Holding Corp",BAH,1,mentioned
0001178377,"Pollex, Inc.",2009-12-31,764478,"BEST BUY CO INC",BBY,1,partner
0001463191,"PIMI AGRO CLEANTECH, INC.",2009-12-31,1701756,"Sadot Group Inc.",SDOT,1,contract
0001397047,"Anchor Funding Services, Inc.",2009-12-31,1737339,"Aurora Mobile Ltd",JG,1,customer
0001111816,"WORLDWIDE ENERGY & MANUFACTURING USA INC",2009-12-31,2079706,"Mitsubishi Gas Chemical Company, Inc./ADR",MBGCF,1,affiliate
0001111816,"WORLDWIDE ENERGY & MANUFACTURING USA INC",2009-12-31,1584480,"Greentech Innovations, Inc.",GTIC,1,strategic-partner
0001111816,"WORLDWIDE ENERGY & MANUFACTURING USA INC",2009-12-31,29905,"DOVER Corp",DOV,1,divestiture
0001432140,"IX ENERGY HOLDINGS, INC.",2009-12-31,833444,"Johnson Controls International plc",JCI,1,mentioned
0001432140,"IX ENERGY HOLDINGS, INC.",2009-12-31,886982,"GOLDMAN SACHS GROUP INC",GS-PC,1,partner
0001096938,"United EcoEnergy Corp.",2009-12-31,40545,"GENERAL ELECTRIC CO",GE,1,mentioned
0001096938,"United EcoEnergy Corp.",2009-12-31,1329606,"Clean Energy Technologies, Inc.",CETY,1,supplier
0001421289,"SF Blu Vu, Inc.",2009-12-31,1393772,"WEED, INC.",BUDZ,3,partner,affiliate
0001374135,"ALLIANCE NETWORK COMMUNICATIONS HOLDINGS, INC.",2010-01-31,40545,"GENERAL ELECTRIC CO",GE,1,mentioned
0001425042,"Globotek Holdings, Inc.",2009-12-31,1306965,"Shell plc",RYDAF,1,acquisition
0001086745,"WPCS INTERNATIONAL INC",2010-04-30,1190935,"PIMCO CORPORATE & INCOME OPPORTUNITY FUND",PTY,6,acquisition,mentioned
